	Protien	Hits
64216	LOC_Os04g08200.1	2
64217	LOC_Os12g17050.1	2
64218	LOC_Os05g50000.1	2
64219	LOC_Os02g42030.1	2
64220	LOC_Os08g16110.1	2
64221	LOC_Os12g29180.1	2
64222	LOC_Os07g24020.1	2
64223	LOC_Os05g51340.1	2
64224	LOC_Os01g31090.1	2
64225	LOC_Os06g38800.1	2
64226	LOC_Os02g35280.1	2
64227	LOC_Os01g46540.1	2
64228	LOC_Os12g12350.1	2
64229	LOC_Os07g43440.1	2
64230	LOC_Os07g10180.1	2
64231	LOC_Os10g28094.1	2
64232	LOC_Os08g06810.1	2
64233	LOC_Os02g18710.1	2
64234	LOC_Os04g34900.1	2
64235	LOC_Os06g06210.2	2
64236	LOC_Os06g31760.1	2
64237	LOC_Os08g13630.1	2
64238	LOC_Os06g42900.1	2
64239	LOC_Os11g14940.1	2
64240	LOC_Os10g32100.1	2
64241	LOC_Os10g15000.1	2
64242	LOC_Os07g45950.1	2
64243	LOC_Os04g07120.1	2
64244	LOC_Os08g38860.1	2
64245	LOC_Os05g37710.1	2
64246	LOC_Os09g12360.1	2
64247	LOC_Os07g34270.1	2
64248	LOC_Os01g73332.1	2
64249	LOC_Os01g25710.1	2
64250	LOC_Os01g32810.1	2
64251	LOC_Os10g17130.1	2
64252	LOC_Os09g31080.4	2
64253	LOC_Os05g05750.1	2
64254	LOC_Os06g02650.1	2
64255	LOC_Os10g22880.1	2
64256	LOC_Os08g40820.2	2
64257	LOC_Os04g20130.1	2
64258	LOC_Os12g36300.1	2
64259	LOC_Os08g03430.1	2
64260	LOC_Os08g35590.1	2
64261	LOC_Os11g02940.1	2
64262	LOC_Os06g21120.1	2
64263	LOC_Os03g41662.1	2
64264	LOC_Os07g23270.1	2
64265	LOC_Os04g21020.1	2
64266	LOC_Os06g14940.1	2
64267	LOC_Os05g35910.1	2
64268	LOC_Os05g36210.1	2
64269	LOC_Os12g32610.1	2
64270	LOC_Os12g24380.1	2
64271	LOC_Os08g38750.1	2
64272	LOC_Os11g40249.3	2
64273	LOC_Os03g05170.1	2
64274	LOC_Os08g10850.1	2
64275	LOC_Os01g01670.1	2
64276	LOC_Os03g43350.1	2
64277	LOC_Os11g40315.1	2
64278	LOC_Os01g15170.1	2
64279	LOC_Os03g26470.1	2
64280	LOC_Os01g01500.1	2
64281	LOC_Os07g07646.1	2
64282	LOC_Os01g01940.1	2
64283	LOC_Os06g25540.1	2
64284	LOC_Os03g44930.1	2
64285	LOC_Os02g27290.1	2
64286	LOC_Os11g43280.1	2
64287	LOC_Os11g20770.1	2
64288	LOC_Os09g10180.1	2
64289	LOC_Os09g11570.1	2
64290	LOC_Os09g20200.1	2
64291	LOC_Os07g16180.1	2
64292	LOC_Os04g06640.1	2
64293	LOC_Os12g35510.1	2
64294	LOC_Os01g58620.1	2
64295	LOC_Os03g29830.1	2
64296	LOC_Os01g34910.1	2
64297	LOC_Os07g28780.1	2
64298	LOC_Os04g26690.1	2
64299	LOC_Os08g14670.1	2
64300	LOC_Os08g41870.1	2
64301	LOC_Os03g56714.1	2
64302	LOC_Os11g30750.1	2
64303	LOC_Os03g41140.1	2
64304	LOC_Os09g30040.1	2
64305	LOC_Os12g25420.1	2
64306	LOC_Os08g08420.1	2
64307	LOC_Os06g18880.1	2
64308	LOC_Os08g15740.1	2
64309	LOC_Os12g31210.1	2
64310	LOC_Os03g38745.1	2
64311	LOC_Os06g01710.1	2
64312	LOC_Os06g33340.3	2
64313	LOC_Os09g16270.1	2
64314	LOC_Os06g15080.1	2
64315	LOC_Os03g11819.1	2
64316	LOC_Os09g25934.1	2
64317	LOC_Os11g43720.1	2
64318	LOC_Os03g32610.1	2
64319	LOC_Os03g12238.1	2
64320	LOC_Os04g02630.1	2
64321	LOC_Os12g42570.1	2
64322	LOC_Os07g03180.1	2
64323	LOC_Os02g07130.1	2
64324	LOC_Os10g09260.1	2
64325	LOC_Os09g39340.1	2
64326	LOC_Os01g73780.1	2
64327	LOC_Os12g26430.1	2
64328	LOC_Os06g20260.1	2
64329	LOC_Os04g20420.1	2
64330	LOC_Os07g15990.1	2
64331	LOC_Os03g31370.1	2
64332	LOC_Os12g22800.1	2
64333	LOC_Os06g02770.1	2
64334	LOC_Os03g08040.1	2
64335	LOC_Os08g12670.1	2
64336	LOC_Os08g26950.1	2
64337	LOC_Os03g22720.2	2
64338	LOC_Os11g26200.1	2
64339	LOC_Os10g04710.1	2
64340	LOC_Os01g64230.1	2
64341	LOC_Os06g28360.1	2
64342	LOC_Os07g18080.1	2
64343	LOC_Os02g30114.2	2
64344	LOC_Os12g21734.1	2
64345	LOC_Os03g27440.1	2
64346	LOC_Os11g16660.1	2
64347	LOC_Os06g03850.1	2
64348	LOC_Os09g26004.1	2
64349	LOC_Os08g10270.1	2
64350	LOC_Os06g16110.1	2
64351	LOC_Os06g17560.1	2
64352	LOC_Os11g43330.1	2
64353	LOC_Os09g26910.1	2
64354	LOC_Os10g18070.1	2
64355	LOC_Os06g21290.1	2
64356	LOC_Os05g22450.1	2
64357	LOC_Os08g40220.1	2
64358	LOC_Os12g14020.1	2
64359	LOC_Os09g29040.1	2
64360	LOC_Os01g52730.1	2
64361	LOC_Os09g04380.1	2
64362	LOC_Os02g12260.1	2
64363	LOC_Os07g46039.2	2
64364	LOC_Os08g11480.1	2
64365	LOC_Os05g43400.1	2
64366	LOC_Os05g31950.1	2
64367	LOC_Os05g13540.1	2
64368	LOC_Os03g35500.1	2
64369	LOC_Os07g41390.1	2
64370	LOC_Os04g06470.1	2
64371	LOC_Os01g12120.1	2
64372	LOC_Os05g29130.1	2
64373	LOC_Os12g10210.1	2
64374	LOC_Os01g50560.1	2
64375	LOC_Os01g40330.1	2
64376	LOC_Os01g58500.1	2
64377	LOC_Os12g40750.1	2
64378	LOC_Os08g21654.1	2
64379	LOC_Os12g39910.1	2
64380	LOC_Os03g31970.1	2
64381	LOC_Os02g14750.1	2
64382	LOC_Os01g36490.1	2
64383	LOC_Os03g41920.1	2
64384	LOC_Os08g35790.1	2
64385	LOC_Os01g49020.1	2
64386	LOC_Os01g42909.1	2
64387	LOC_Os03g42690.1	2
64388	LOC_Os11g19070.1	2
64389	LOC_Os06g16919.4	2
64390	LOC_Os02g20050.1	2
64391	LOC_Os09g21280.1	2
64392	LOC_Os10g17100.1	2
64393	LOC_Os01g64180.2	2
64394	LOC_Os03g41932.1	2
64395	LOC_Os01g22320.1	2
64396	LOC_Os09g21689.1	2
64397	LOC_Os01g68300.1	2
64398	LOC_Os02g24930.1	2
64399	LOC_Os09g06240.1	2
64400	LOC_Os08g25180.1	2
64401	LOC_Os10g11480.1	2
64402	LOC_Os03g63350.1	2
64403	LOC_Os08g06920.1	2
64404	LOC_Os05g40900.2	2
64405	LOC_Os10g14170.1	2
64406	LOC_Os05g16054.2	2
64407	LOC_Os02g33410.1	2
64408	LOC_Os01g19780.1	2
64409	LOC_Os04g44080.1	2
64410	LOC_Os03g39407.1	2
64411	LOC_Os05g03420.1	2
64412	LOC_Os12g44120.1	2
64413	LOC_Os11g40249.1	2
64414	LOC_Os02g24810.1	2
64415	LOC_Os01g03770.1	2
64416	LOC_Os06g16880.1	2
64417	LOC_Os12g42710.1	2
64418	LOC_Os07g07094.1	2
64419	LOC_Os01g19730.1	2
64420	LOC_Os01g31240.1	2
64421	LOC_Os07g19310.1	2
64422	LOC_Os10g10724.1	2
64423	LOC_Os12g29640.1	2
64424	LOC_Os10g24650.1	2
64425	LOC_Os01g19230.1	2
64426	LOC_Os01g62670.1	2
64427	LOC_Os06g37390.1	2
64428	LOC_Os07g29040.1	2
64429	LOC_Os03g30630.1	2
64430	LOC_Os12g26670.1	2
64431	LOC_Os02g30390.1	2
64432	LOC_Os05g25670.1	2
64433	LOC_Os07g34350.1	2
64434	LOC_Os08g25440.1	2
64435	LOC_Os07g06390.3	2
64436	LOC_Os08g35570.1	2
64437	LOC_Os01g29330.1	2
64438	LOC_Os04g05310.1	2
64439	LOC_Os06g42330.1	2
64440	LOC_Os12g04490.1	2
64441	LOC_Os06g25000.1	2
64442	LOC_Os12g41120.1	2
64443	LOC_Os01g15660.2	2
64444	LOC_Os01g16060.1	2
64445	LOC_Os06g41290.1	2
64446	LOC_Os01g52910.1	2
64447	LOC_Os07g32440.1	2
64448	LOC_Os11g12160.1	2
64449	LOC_Os05g40840.1	2
64450	LOC_Os07g16660.1	2
64451	LOC_Os11g27795.1	2
64452	LOC_Os12g34022.1	2
64453	LOC_Os04g19150.1	2
64454	LOC_Os04g22520.1	2
64455	LOC_Os03g36419.1	2
64456	LOC_Os03g33130.1	2
64457	LOC_Os11g30430.1	2
64458	LOC_Os01g16320.1	2
64459	LOC_Os08g25450.1	2
64460	LOC_Os02g19050.1	2
64461	LOC_Os03g42090.1	2
64462	LOC_Os05g32940.1	2
64463	LOC_Os01g18780.1	2
64464	LOC_Os01g37710.1	2
64465	LOC_Os12g24150.1	2
64466	LOC_Os10g24600.1	2
64467	LOC_Os05g42360.1	2
64468	LOC_Os07g34470.1	2
64469	LOC_Os09g16420.1	2
64470	LOC_Os06g27440.1	2
64471	LOC_Os06g29370.1	2
64472	LOC_Os05g33720.1	2
64473	LOC_Os01g13070.1	2
64474	LOC_Os07g19290.1	2
64475	LOC_Os11g35780.1	2
64476	LOC_Os05g20954.1	2
64477	LOC_Os02g44540.2	2
64478	LOC_Os08g14360.1	2
64479	LOC_Os07g26060.1	2
64480	LOC_Os02g05270.1	2
64481	LOC_Os06g02940.1	2
64482	LOC_Os07g22690.1	2
64483	LOC_Os02g18600.1	2
64484	LOC_Os09g07650.1	2
64485	LOC_Os05g20650.1	2
64486	LOC_Os12g36740.2	2
64487	LOC_Os02g43210.1	2
64488	LOC_Os11g06450.1	2
64489	LOC_Os07g13740.1	2
64490	LOC_Os09g03210.1	2
64491	LOC_Os03g47584.1	2
64492	LOC_Os10g05040.1	2
64493	LOC_Os04g02264.1	2
64494	LOC_Os12g03060.1	2
64495	LOC_Os07g24578.1	2
64496	LOC_Os02g26490.1	2
64497	LOC_Os12g32020.1	2
64498	LOC_Os04g03480.1	2
64499	LOC_Os12g25390.1	2
64500	LOC_Os09g31360.1	2
64501	LOC_Os02g04369.1	2
64502	LOC_Os11g35480.1	2
64503	LOC_Os11g07530.1	2
64504	LOC_Os12g44040.1	2
64505	LOC_Os04g34800.1	2
64506	LOC_Os08g13330.1	2
64507	LOC_Os11g09050.1	2
64508	LOC_Os03g18779.1	2
64509	LOC_Os10g27274.2	2
64510	LOC_Os07g25600.1	2
64511	LOC_Os12g06960.1	2
64512	LOC_Os06g30530.1	2
64513	LOC_Os02g06960.1	2
64514	LOC_Os02g30960.1	2
64515	LOC_Os02g45290.1	2
64516	LOC_Os12g17280.1	2
64517	LOC_Os01g18250.1	2
64518	LOC_Os04g03760.1	2
64519	LOC_Os12g08370.1	2
64520	LOC_Os10g39470.1	2
64521	LOC_Os03g42180.1	2
64522	LOC_Os09g37446.1	2
64523	LOC_Os05g05870.1	2
64524	LOC_Os04g12790.1	2
64525	LOC_Os12g35895.1	2
64526	LOC_Os09g13240.1	2
64527	LOC_Os07g36970.1	2
64528	LOC_Os01g63630.1	2
64529	LOC_Os11g05935.1	2
64530	LOC_Os04g43660.1	2
64531	LOC_Os01g63444.1	2
64532	LOC_Os01g04850.1	2
64533	LOC_Os07g06166.1	2
64534	LOC_Os12g02050.1	2
64535	LOC_Os08g21400.1	2
64536	LOC_Os11g18860.1	2
64537	LOC_Os05g25380.1	2
64538	LOC_Os12g02770.1	2
64539	LOC_Os03g41820.1	2
64540	LOC_Os05g19360.1	2
64541	LOC_Os05g36980.1	2
64542	LOC_Os02g12510.1	2
64543	LOC_Os08g26160.1	2
64544	LOC_Os05g28980.3	2
64545	LOC_Os03g50240.1	2
64546	LOC_Os06g35970.2	2
64547	LOC_Os04g33100.1	2
64548	LOC_Os08g03840.2	2
64549	LOC_Os07g34770.1	2
64550	LOC_Os10g17110.1	2
64551	LOC_Os09g24965.1	2
64552	LOC_Os06g31230.1	2
64553	LOC_Os09g12910.1	2
64554	LOC_Os10g33740.1	2
64555	LOC_Os02g34070.1	2
64556	LOC_Os02g38310.1	2
64557	LOC_Os05g17400.1	2
64558	LOC_Os11g17220.1	2
64559	LOC_Os01g26290.1	2
64560	LOC_Os05g38040.1	2
64561	LOC_Os12g29240.1	2
64562	LOC_Os04g23030.1	2
64563	LOC_Os01g50740.1	2
64564	LOC_Os12g42170.1	2
64565	LOC_Os03g59300.2	2
64566	LOC_Os01g15399.2	2
64567	LOC_Os04g32160.1	2
64568	LOC_Os12g18780.1	2
64569	LOC_Os07g11070.1	2
64570	LOC_Os11g03550.1	2
64571	LOC_Os01g46530.1	2
64572	LOC_Os02g43980.1	2
64573	LOC_Os11g08520.1	2
64574	LOC_Os11g15390.1	2
64575	LOC_Os03g18670.1	2
64576	LOC_Os04g14280.1	2
64577	LOC_Os07g09500.1	2
64578	LOC_Os12g32536.4	2
64579	ChrUn.fgenesh.mRNA.78	2
64580	LOC_Os11g29760.1	2
64581	LOC_Os12g19320.1	2
64582	LOC_Os11g29120.1	2
64583	LOC_Os06g13910.1	2
64584	LOC_Os09g06180.1	2
64585	LOC_Os08g40820.1	2
64586	LOC_Os01g57590.1	2
64587	LOC_Os09g31220.5	2
64588	LOC_Os07g07730.1	2
64589	LOC_Os05g19920.1	2
64590	LOC_Os05g08090.4	2
64591	LOC_Os05g24280.1	2
64592	LOC_Os10g05390.1	2
64593	LOC_Os07g15820.1	2
64594	LOC_Os06g29330.1	2
64595	LOC_Os11g19200.1	2
64596	LOC_Os07g24950.1	2
64597	LOC_Os04g29510.1	2
64598	LOC_Os11g40520.1	2
64599	LOC_Os09g32540.1	2
64600	LOC_Os05g02900.1	2
64601	LOC_Os07g05970.1	2
64602	LOC_Os06g42740.1	2
64603	LOC_Os03g22490.2	2
64604	LOC_Os11g06330.1	2
64605	LOC_Os02g27250.1	2
64606	LOC_Os08g05020.1	2
64607	LOC_Os01g28744.1	2
64608	LOC_Os07g33290.1	2
64609	LOC_Os03g13060.1	2
64610	LOC_Os06g35970.1	2
64611	LOC_Os02g10930.1	2
64612	LOC_Os08g17230.1	2
64613	LOC_Os03g34020.1	2
64614	LOC_Os07g11040.1	2
64615	LOC_Os11g46280.1	2
64616	LOC_Os02g48030.1	2
64617	LOC_Os11g38970.1	2
64618	LOC_Os10g17120.1	2
64619	LOC_Os07g20870.1	2
64620	LOC_Os05g19510.1	2
64621	LOC_Os01g12010.1	2
64622	LOC_Os10g22670.1	2
64623	LOC_Os12g39560.1	2
64624	LOC_Os11g32570.1	2
64625	LOC_Os09g22280.2	2
64626	LOC_Os05g12730.1	2
64627	LOC_Os01g52890.1	2
64628	LOC_Os03g16060.1	2
64629	LOC_Os07g09430.1	2
64630	LOC_Os01g45600.1	2
64631	LOC_Os10g22440.1	2
64632	LOC_Os10g07000.1	2
64633	LOC_Os07g45340.1	2
64634	LOC_Os05g40900.1	2
64635	LOC_Os01g46890.1	2
64636	LOC_Os08g35100.1	2
64637	LOC_Os02g43630.1	2
64638	LOC_Os08g02920.1	2
64639	LOC_Os08g09980.1	2
64640	LOC_Os10g08530.1	2
64641	LOC_Os05g09200.1	2
64642	LOC_Os05g20470.1	2
64643	LOC_Os04g28530.1	2
64644	LOC_Os10g34614.2	2
64645	LOC_Os10g31280.1	2
64646	LOC_Os05g35030.1	2
64647	LOC_Os02g30740.1	2
64648	LOC_Os03g47850.1	2
64649	LOC_Os01g04160.1	2
64650	LOC_Os03g04580.1	2
64651	LOC_Os09g09730.1	2
64652	LOC_Os01g51970.1	2
64653	LOC_Os07g02260.1	2
64654	LOC_Os10g20139.1	2
64655	LOC_Os04g04080.1	2
64656	LOC_Os06g29540.1	2
64657	LOC_Os07g03640.1	2
64658	LOC_Os01g49880.1	2
64659	LOC_Os07g46039.1	2
64660	LOC_Os01g61540.1	2
64661	LOC_Os01g12810.5	2
64662	LOC_Os09g16720.1	2
64663	LOC_Os02g56790.1	2
64664	LOC_Os09g13320.1	2
64665	LOC_Os08g08430.1	2
64666	LOC_Os01g58300.1	2
64667	LOC_Os05g43720.1	2
64668	LOC_Os03g07970.1	2
64669	LOC_Os02g20550.1	2
64670	LOC_Os05g35630.1	2
64671	LOC_Os11g17030.1	2
64672	LOC_Os01g31950.1	2
64673	LOC_Os05g05660.1	2
64674	LOC_Os10g26510.1	2
64675	LOC_Os09g28880.1	2
64676	LOC_Os11g01109.1	2
64677	LOC_Os01g27060.1	2
64678	LOC_Os03g04100.1	2
64679	LOC_Os06g36230.1	2
64680	LOC_Os03g08940.1	2
64681	LOC_Os08g34080.1	2
64682	LOC_Os10g22710.1	2
64683	LOC_Os11g33462.1	2
64684	LOC_Os08g31850.1	2
64685	LOC_Os10g03520.1	2
64686	LOC_Os01g51330.1	2
64687	LOC_Os10g20300.1	2
64688	LOC_Os12g44040.2	2
64689	LOC_Os05g48280.1	2
64690	LOC_Os11g25010.1	2
64691	LOC_Os12g33720.1	2
64692	LOC_Os03g26540.1	2
64693	LOC_Os11g31070.1	2
64694	LOC_Os02g51380.1	2
64695	LOC_Os11g24640.1	2
64696	LOC_Os07g16290.1	2
64697	LOC_Os12g38910.1	2
64698	LOC_Os11g32250.1	2
64699	LOC_Os01g26400.1	2
64700	LOC_Os07g22260.1	2
64701	LOC_Os08g14260.1	2
64702	LOC_Os03g08390.2	2
64703	LOC_Os07g20630.1	2
64704	LOC_Os07g10030.1	2
64705	LOC_Os08g04700.1	2
64706	LOC_Os01g21290.1	2
64707	LOC_Os09g11010.1	2
64708	LOC_Os07g16100.1	2
64709	LOC_Os01g38590.1	2
64710	LOC_Os04g07160.1	2
64711	LOC_Os09g06420.1	2
64712	LOC_Os11g29120.2	2
64713	LOC_Os04g40390.1	2
64714	LOC_Os09g12450.1	2
64715	LOC_Os11g34140.1	2
64716	LOC_Os03g32636.1	2
64717	LOC_Os04g37520.1	2
64718	LOC_Os02g17020.1	2
64719	LOC_Os09g16880.1	2
64720	LOC_Os02g30660.1	2
64721	LOC_Os10g28570.1	2
64722	LOC_Os06g09990.1	2
64723	LOC_Os12g43090.1	2
64724	LOC_Os01g45940.1	2
64725	LOC_Os12g30840.1	2
64726	LOC_Os07g33090.1	2
64727	LOC_Os09g16190.1	2
64728	LOC_Os09g32070.1	2
64729	LOC_Os11g19370.1	2
64730	LOC_Os04g08640.1	2
64731	LOC_Os06g49070.1	2
64732	LOC_Os05g35980.2	2
64733	LOC_Os04g26260.1	2
64734	LOC_Os02g04590.1	2
64735	LOC_Os07g26090.1	2
64736	LOC_Os07g22460.1	2
64737	LOC_Os03g50660.1	2
64738	LOC_Os09g16400.1	2
64739	LOC_Os03g41690.1	2
64740	LOC_Os04g44000.1	2
64741	LOC_Os03g26510.1	2
64742	LOC_Os03g19275.1	2
64743	LOC_Os09g23440.1	2
64744	LOC_Os11g17290.3	2
64745	LOC_Os01g17420.1	2
64746	LOC_Os06g24890.1	2
64747	LOC_Os03g56120.1	2
64748	LOC_Os04g19130.1	2
64749	LOC_Os12g22730.1	2
64750	LOC_Os03g52500.1	2
64751	LOC_Os08g13650.1	2
64752	LOC_Os11g30150.1	2
64753	LOC_Os06g22530.1	2
64754	LOC_Os02g45630.1	2
64755	LOC_Os01g42700.1	2
64756	LOC_Os06g33960.1	2
64757	LOC_Os07g32920.1	2
64758	LOC_Os01g32790.1	2
64759	LOC_Os09g09290.2	2
64760	LOC_Os01g04650.1	2
64761	LOC_Os06g29250.1	2
64762	LOC_Os03g55940.1	2
64763	LOC_Os03g29389.1	2
64764	LOC_Os05g42110.1	2
64765	LOC_Os05g39970.1	2
64766	LOC_Os07g02340.1	2
64767	LOC_Os03g43100.2	2
64768	LOC_Os01g15680.2	2
64769	LOC_Os11g27970.1	2
64770	LOC_Os02g44450.1	2
64771	LOC_Os08g27100.1	2
64772	LOC_Os05g07990.1	2
64773	LOC_Os06g31340.1	2
64774	LOC_Os02g12140.1	2
64775	LOC_Os02g40910.1	2
64776	LOC_Os08g41310.1	2
64777	LOC_Os03g04320.1	2
64778	LOC_Os05g39150.1	2
64779	LOC_Os01g45010.1	2
64780	LOC_Os01g27090.1	2
64781	LOC_Os08g16820.1	2
64782	LOC_Os05g05530.3	2
64783	LOC_Os06g48270.1	2
64784	LOC_Os03g36419.2	2
64785	LOC_Os03g20830.1	2
64786	LOC_Os07g43770.3	2
64787	LOC_Os12g13050.1	2
64788	LOC_Os12g16460.1	2
64789	LOC_Os06g05540.1	2
64790	LOC_Os05g07610.1	2
64791	LOC_Os08g04750.1	2
64792	LOC_Os12g12960.1	2
64793	LOC_Os08g44980.1	2
64794	LOC_Os04g25480.1	2
64795	LOC_Os03g19140.1	2
64796	LOC_Os11g17770.1	2
64797	LOC_Os09g10280.1	2
64798	LOC_Os08g23600.1	2
64799	LOC_Os05g31100.1	2
64800	LOC_Os02g17030.1	2
64801	LOC_Os01g33700.1	2
64802	LOC_Os12g09470.1	2
64803	LOC_Os07g17700.1	2
64804	LOC_Os01g45920.1	2
64805	LOC_Os06g45610.1	2
64806	LOC_Os07g07580.3	2
64807	LOC_Os02g16160.1	2
64808	LOC_Os08g28784.1	2
64809	LOC_Os08g04939.1	2
64810	LOC_Os06g04240.1	2
64811	LOC_Os01g69290.1	2
64812	LOC_Os11g06950.1	2
64813	LOC_Os08g11500.1	2
64814	LOC_Os05g16840.1	2
64815	LOC_Os02g13320.1	2
64816	LOC_Os06g39510.1	2
64817	LOC_Os11g19170.1	2
64818	LOC_Os03g03520.1	2
64819	LOC_Os09g09290.1	2
64820	LOC_Os12g05720.1	2
64821	LOC_Os09g03240.1	2
64822	LOC_Os05g27160.1	2
64823	LOC_Os04g22890.1	2
64824	LOC_Os08g28050.1	2
64825	LOC_Os04g33540.1	2
64826	LOC_Os03g22820.1	2
64827	LOC_Os10g41670.1	2
64828	LOC_Os04g07250.1	2
64829	LOC_Os11g47360.1	2
64830	LOC_Os04g32900.1	2
64831	LOC_Os07g39500.1	2
64832	LOC_Os02g29590.1	2
64833	LOC_Os12g26090.1	2
64834	LOC_Os12g21550.1	2
64835	LOC_Os02g19110.1	2
64836	LOC_Os02g19470.1	2
64837	LOC_Os10g08190.1	2
64838	LOC_Os08g10930.1	2
64839	LOC_Os03g29750.2	2
64840	LOC_Os11g05500.1	2
64841	LOC_Os06g37530.1	2
64842	LOC_Os06g30030.1	2
64843	LOC_Os05g40640.1	2
64844	LOC_Os02g11710.1	2
64845	LOC_Os08g07490.1	2
64846	LOC_Os04g03520.1	2
64847	LOC_Os05g12740.1	2
64848	LOC_Os02g44540.1	2
64849	LOC_Os03g50710.1	2
64850	LOC_Os01g45820.1	2
64851	LOC_Os10g18084.1	2
64852	LOC_Os01g64510.1	2
64853	LOC_Os06g38110.1	2
64854	LOC_Os12g09970.1	2
64855	LOC_Os06g40390.1	2
64856	LOC_Os05g18680.1	2
64857	LOC_Os06g16520.1	2
64858	LOC_Os05g50050.1	2
64859	LOC_Os01g08670.1	2
64860	LOC_Os06g29620.1	2
64861	LOC_Os08g19950.1	2
64862	LOC_Os02g12000.1	2
64863	LOC_Os04g04970.1	2
64864	LOC_Os03g58740.1	2
64865	LOC_Os06g33340.1	2
64866	LOC_Os11g19550.1	2
64867	LOC_Os03g53550.1	2
64868	LOC_Os07g44160.1	2
64869	LOC_Os11g37560.2	2
64870	LOC_Os03g49485.1	2
64871	LOC_Os06g07150.1	2
64872	LOC_Os04g47630.1	2
64873	LOC_Os01g35110.1	2
64874	LOC_Os11g22900.1	2
64875	LOC_Os01g54740.1	2
64876	LOC_Os11g05950.1	2
64877	LOC_Os08g28380.1	2
64878	LOC_Os11g10580.1	2
64879	LOC_Os01g15420.1	2
64880	LOC_Os07g07580.1	2
64881	LOC_Os01g64180.3	2
64882	LOC_Os04g05230.1	2
64883	LOC_Os04g08640.2	2
64884	LOC_Os12g39960.1	2
64885	LOC_Os03g01470.1	2
64886	LOC_Os07g04210.1	2
64887	LOC_Os03g41400.1	2
64888	LOC_Os10g10890.1	2
64889	LOC_Os04g07850.1	2
64890	LOC_Os03g41310.1	2
64891	LOC_Os07g13510.1	2
64892	LOC_Os03g35990.1	2
64893	LOC_Os05g20810.1	2
64894	LOC_Os11g47850.1	2
64895	LOC_Os12g20030.1	2
64896	LOC_Os06g21650.1	2
64897	LOC_Os08g19640.1	2
64898	LOC_Os06g43960.1	2
64899	LOC_Os05g27250.1	2
64900	LOC_Os03g12945.1	2
64901	LOC_Os04g42970.1	2
64902	LOC_Os06g25360.1	2
64903	LOC_Os11g32530.1	2
64904	LOC_Os03g50530.2	2
64905	LOC_Os12g10840.1	2
64906	LOC_Os01g04740.1	2
64907	LOC_Os05g14140.1	2
64908	LOC_Os05g03330.1	2
64909	LOC_Os10g16530.1	2
64910	LOC_Os08g30560.1	2
64911	LOC_Os08g31390.1	2
64912	LOC_Os01g40370.1	2
64913	LOC_Os09g04220.1	2
64914	LOC_Os02g25750.1	2
64915	LOC_Os11g09890.1	2
64916	LOC_Os06g43890.1	2
64917	LOC_Os10g15050.1	2
64918	LOC_Os04g36630.1	2
64919	LOC_Os02g11870.1	2
64920	LOC_Os01g23680.1	2
64921	LOC_Os04g06830.1	2
64922	LOC_Os08g28010.1	2
64923	LOC_Os06g47160.1	2
64924	LOC_Os07g24870.1	2
64925	LOC_Os01g48840.1	2
64926	LOC_Os03g38300.1	2
64927	LOC_Os01g28720.1	2
64928	LOC_Os12g11670.1	2
64929	LOC_Os05g08330.1	2
64930	LOC_Os05g08680.1	2
64931	LOC_Os04g33580.1	2
64932	LOC_Os03g40490.1	2
64933	LOC_Os07g04150.1	2
64934	LOC_Os08g16550.1	2
64935	LOC_Os09g15930.1	2
64936	LOC_Os03g08390.1	2
64937	LOC_Os03g32990.1	2
64938	LOC_Os06g34100.1	2
64939	LOC_Os12g03510.1	2
64940	LOC_Os04g07970.1	2
64941	LOC_Os06g05770.1	2
64942	LOC_Os10g39744.1	2
64943	LOC_Os11g43130.1	2
64944	LOC_Os12g35660.1	2
64945	LOC_Os03g54070.1	2
64946	LOC_Os12g10100.1	2
64947	LOC_Os12g10120.1	2
64948	LOC_Os10g33200.1	2
64949	LOC_Os04g30070.1	2
64950	LOC_Os11g01770.1	2
64951	LOC_Os08g11190.1	2
64952	LOC_Os07g30080.1	2
64953	LOC_Os01g36380.1	2
64954	LOC_Os01g43880.1	2
64955	LOC_Os11g37930.1	2
64956	LOC_Os03g22490.3	2
64957	LOC_Os08g11630.1	2
64958	LOC_Os09g38600.1	2
64959	LOC_Os01g72920.1	2
64960	LOC_Os08g20750.1	2
64961	LOC_Os11g25540.1	2
64962	LOC_Os05g23220.1	2
64963	LOC_Os04g23520.1	2
64964	LOC_Os08g01200.1	2
64965	LOC_Os01g54750.1	2
64966	LOC_Os11g28510.1	2
64967	LOC_Os04g56040.1	2
64968	LOC_Os04g42150.1	2
64969	LOC_Os10g39434.1	2
64970	LOC_Os01g53340.1	2
64971	LOC_Os11g40040.1	2
64972	LOC_Os02g42070.1	2
64973	LOC_Os09g15780.1	2
64974	LOC_Os08g29870.1	2
64975	LOC_Os05g48180.1	2
64976	LOC_Os09g16180.1	2
64977	LOC_Os08g19110.1	2
64978	LOC_Os01g60750.1	2
64979	LOC_Os05g05060.1	2
64980	LOC_Os12g08490.1	2
64981	LOC_Os08g24070.1	2
64982	LOC_Os02g50940.1	2
64983	LOC_Os04g13250.1	2
64984	LOC_Os03g33260.1	2
64985	LOC_Os11g29220.1	2
64986	LOC_Os05g47870.2	2
64987	LOC_Os02g10890.1	2
64988	LOC_Os10g35294.2	2
64989	LOC_Os04g05020.1	2
64990	LOC_Os02g21600.1	2
64991	LOC_Os02g38890.1	2
